2023-12-01 00:02:16.810 [Thread-10] WARN  com.alibaba.nacos.common.notify.NotifyCenter - [NotifyCenter] Start destroying Publisher
2023-12-01 00:02:24.546 [main] INFO  com.alibaba.nacos.common.remote.client - [1c396920-a1de-40a2-86ca-b34cf0476cdf_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$334/1042891691
2023-12-01 00:02:24.547 [main] INFO  com.alibaba.nacos.common.remote.client - [1c396920-a1de-40a2-86ca-b34cf0476cdf_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$335/1893563925
2023-12-01 00:02:24.547 [main] INFO  com.alibaba.nacos.common.remote.client - [1c396920-a1de-40a2-86ca-b34cf0476cdf_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
2023-12-01 00:02:24.547 [main] INFO  com.alibaba.nacos.common.remote.client - [1c396920-a1de-40a2-86ca-b34cf0476cdf_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
2023-12-01 00:02:24.553 [main] INFO  com.alibaba.nacos.common.remote.client - [1c396920-a1de-40a2-86ca-b34cf0476cdf_config-0] Try to connect to server on start up, server: {serverIp = 'localhost', server main port = 8848}
2023-12-01 00:02:27.292 [main] INFO  com.alibaba.nacos.common.remote.client - [1c396920-a1de-40a2-86ca-b34cf0476cdf_config-0] Success to connect to server [localhost:8848] on start up, connectionId = 1701360147082_127.0.0.1_13338
2023-12-01 00:02:27.293 [com.alibaba.nacos.client.remote.worker] INFO  com.alibaba.nacos.common.remote.client - [1c396920-a1de-40a2-86ca-b34cf0476cdf_config-0] Notify connected event to listeners.
2023-12-01 00:02:27.293 [main] INFO  com.alibaba.nacos.common.remote.client - [1c396920-a1de-40a2-86ca-b34cf0476cdf_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2023-12-01 00:02:27.293 [main] INFO  com.alibaba.nacos.common.remote.client - [1c396920-a1de-40a2-86ca-b34cf0476cdf_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$343/1832284192
2023-12-01 00:02:27.338 [main] WARN  com.alibaba.cloud.nacos.client.NacosPropertySourceBuilder - Ignore the empty nacos configuration and get it based on dataId[anynote-note] & group[DEFAULT_GROUP]
2023-12-01 00:02:27.342 [main] WARN  com.alibaba.cloud.nacos.client.NacosPropertySourceBuilder - Ignore the empty nacos configuration and get it based on dataId[anynote-note.yml] & group[DEFAULT_GROUP]
2023-12-01 00:02:27.348 [main] INFO  org.springframework.cloud.bootstrap.config.PropertySourceBootstrapConfiguration - Located property source: [BootstrapPropertySource {name='bootstrapProperties-anynote-note-dev.yml,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-anynote-note.yml,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-anynote-note,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-application-dev.yml,DEFAULT_GROUP'}]
2023-12-01 00:02:27.353 [main] INFO  com.anynote.note.AnyNoteNoteApplication - The following 1 profile is active: "dev"
2023-12-01 00:02:28.441 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2023-12-01 00:02:28.445 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2023-12-01 00:02:28.483 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 20 ms. Found 0 Redis repository interfaces.
2023-12-01 00:02:28.833 [main] INFO  org.springframework.cloud.context.scope.GenericScope - BeanFactory id=e08bcf02-8bac-33c0-948d-33a1d5f329d2
2023-12-01 00:02:29.346 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 18091 (http)
2023-12-01 00:02:29.354 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-18091"]
2023-12-01 00:02:29.354 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2023-12-01 00:02:29.354 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.70]
2023-12-01 00:02:29.520 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2023-12-01 00:02:29.521 [main] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2149 ms
2023-12-01 00:02:34.957 [main] WARN  com.baomidou.mybatisplus.core.injector.DefaultSqlInjector - class com.anynote.note.api.model.po.UserNoteTask ,Not found @TableId annotation, Cannot use Mybatis-Plus 'xxById' Method.
2023-12-01 00:02:36.417 [main] WARN  com.baomidou.mybatisplus.core.injector.DefaultSqlInjector - class com.anynote.note.api.model.po.UserKnowledgeBase ,Not found @TableId annotation, Cannot use Mybatis-Plus 'xxById' Method.
2023-12-01 00:02:36.601 [main] INFO  org.springframework.cloud.openfeign.FeignClientFactoryBean - For 'anynote-system' URL not provided. Will try picking an instance via load-balancing.
2023-12-01 00:02:36.674 [main] INFO  org.springframework.cloud.openfeign.FeignClientFactoryBean - For 'anynote-file' URL not provided. Will try picking an instance via load-balancing.
2023-12-01 00:02:40.869 [main] WARN  org.springframework.cloud.loadbalancer.config.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger - Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
2023-12-01 00:02:42.668 [main] INFO  org.apache.rocketmq.spring.support.DefaultRocketMQListenerContainer - running container: DefaultRocketMQListenerContainer{consumerGroup='note_task_group', namespace='', nameServer='localhost:9876', topic='note_task_topic', consumeMode=CONCURRENTLY, selectorType=TAG, selectorExpression='*', messageModel=CLUSTERING', tlsEnable=false}
2023-12-01 00:02:42.668 [main] INFO  org.apache.rocketmq.spring.autoconfigure.ListenerContainerConfiguration - Register the listener to container, listenerBeanName:noteTaskMessageListener, containerBeanName:org.apache.rocketmq.spring.support.DefaultRocketMQListenerContainer_1
2023-12-01 00:02:44.500 [main] INFO  org.apache.rocketmq.spring.support.DefaultRocketMQListenerContainer - running container: DefaultRocketMQListenerContainer{consumerGroup='note_group', namespace='', nameServer='localhost:9876', topic='note_topic', consumeMode=CONCURRENTLY, selectorType=TAG, selectorExpression='*', messageModel=CLUSTERING', tlsEnable=false}
2023-12-01 00:02:44.500 [main] INFO  org.apache.rocketmq.spring.autoconfigure.ListenerContainerConfiguration - Register the listener to container, listenerBeanName:noteMessageListener, containerBeanName:org.apache.rocketmq.spring.support.DefaultRocketMQListenerContainer_2
2023-12-01 00:02:44.600 [main] INFO  com.alibaba.nacos.common.remote.client - [RpcClientFactory] create a new rpc client of 5f4e92f4-4c5b-424f-979f-60f07949d32e
2023-12-01 00:02:44.600 [main] INFO  com.alibaba.nacos.common.remote.client - [5f4e92f4-4c5b-424f-979f-60f07949d32e] RpcClient init label, labels = {module=naming, source=sdk}
2023-12-01 00:02:44.601 [main] INFO  com.alibaba.nacos.common.remote.client - [5f4e92f4-4c5b-424f-979f-60f07949d32e] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
2023-12-01 00:02:44.601 [main] INFO  com.alibaba.nacos.common.remote.client - [5f4e92f4-4c5b-424f-979f-60f07949d32e] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
2023-12-01 00:02:44.601 [main] INFO  com.alibaba.nacos.common.remote.client - [5f4e92f4-4c5b-424f-979f-60f07949d32e] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
2023-12-01 00:02:44.601 [main] INFO  com.alibaba.nacos.common.remote.client - [5f4e92f4-4c5b-424f-979f-60f07949d32e] Try to connect to server on start up, server: {serverIp = 'localhost', server main port = 8848}
2023-12-01 00:02:44.725 [main] INFO  com.alibaba.nacos.common.remote.client - [5f4e92f4-4c5b-424f-979f-60f07949d32e] Success to connect to server [localhost:8848] on start up, connectionId = 1701360164608_127.0.0.1_13549
2023-12-01 00:02:44.725 [main] INFO  com.alibaba.nacos.common.remote.client - [5f4e92f4-4c5b-424f-979f-60f07949d32e] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2023-12-01 00:02:44.725 [com.alibaba.nacos.client.remote.worker] INFO  com.alibaba.nacos.common.remote.client - [5f4e92f4-4c5b-424f-979f-60f07949d32e] Notify connected event to listeners.
2023-12-01 00:02:44.725 [main] INFO  com.alibaba.nacos.common.remote.client - [5f4e92f4-4c5b-424f-979f-60f07949d32e] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$343/1832284192
2023-12-01 00:02:44.782 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-18091"]
2023-12-01 00:02:44.792 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 18091 (http) with context path ''
2023-12-01 00:02:44.802 [main] INFO  com.alibaba.cloud.nacos.registry.NacosServiceRegistry - nacos registry, DEFAULT_GROUP anynote-note 2.0.0.1:18091 register finished
2023-12-01 00:02:45.328 [nacos-grpc-client-executor-6] INFO  com.alibaba.nacos.common.remote.client - [5f4e92f4-4c5b-424f-979f-60f07949d32e] Receive server push request, request = NotifySubscriberRequest, requestId = 102
2023-12-01 00:02:45.332 [nacos-grpc-client-executor-6] INFO  com.alibaba.nacos.common.remote.client - [5f4e92f4-4c5b-424f-979f-60f07949d32e] Ack server push request, request = NotifySubscriberRequest, requestId = 102
2023-12-01 00:02:46.021 [main] INFO  com.anynote.note.AnyNoteNoteApplication - Started AnyNoteNoteApplication in 24.52 seconds (JVM running for 26.179)
2023-12-01 00:02:46.026 [main] INFO  com.alibaba.cloud.nacos.refresh.NacosContextRefresher - [Nacos Config] Listening config: dataId=anynote-note-dev.yml, group=DEFAULT_GROUP
2023-12-01 00:02:46.027 [main] INFO  com.alibaba.cloud.nacos.refresh.NacosContextRefresher - [Nacos Config] Listening config: dataId=anynote-note, group=DEFAULT_GROUP
2023-12-01 00:02:46.027 [main] INFO  com.alibaba.cloud.nacos.refresh.NacosContextRefresher - [Nacos Config] Listening config: dataId=anynote-note.yml, group=DEFAULT_GROUP
2023-12-01 00:03:09.744 [http-nio-18091-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-12-01 00:03:09.744 [http-nio-18091-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-12-01 00:03:09.747 [http-nio-18091-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 3 ms
2023-12-01 00:03:10.434 [http-nio-18091-exec-1] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2023-12-01 00:03:11.347 [nacos-grpc-client-executor-14] INFO  com.alibaba.nacos.common.remote.client - [5f4e92f4-4c5b-424f-979f-60f07949d32e] Receive server push request, request = NotifySubscriberRequest, requestId = 103
2023-12-01 00:03:11.348 [nacos-grpc-client-executor-14] INFO  com.alibaba.nacos.common.remote.client - [5f4e92f4-4c5b-424f-979f-60f07949d32e] Ack server push request, request = NotifySubscriberRequest, requestId = 103
2023-12-01 00:08:19.731 [Thread-5] WARN  com.alibaba.nacos.common.http.HttpClientBeanHolder - [HttpClientBeanHolder] Start destroying common HttpClient
2023-12-01 00:08:19.731 [Thread-13] WARN  com.alibaba.nacos.common.notify.NotifyCenter - [NotifyCenter] Start destroying Publisher
2023-12-01 00:08:19.752 [Thread-13] WARN  com.alibaba.nacos.common.notify.NotifyCenter - [NotifyCenter] Destruction of the end
2023-12-01 00:08:19.754 [Thread-5] WARN  com.alibaba.nacos.common.http.HttpClientBeanHolder - [HttpClientBeanHolder] Destruction of the end
2023-12-01 00:08:19.873 [Thread-12] WARN  com.alibaba.nacos.common.notify.NotifyCenter - [NotifyCenter] Start destroying Publisher
2023-12-01 00:08:19.873 [Thread-5] WARN  com.alibaba.nacos.common.http.HttpClientBeanHolder - [HttpClientBeanHolder] Start destroying common HttpClient
2023-12-01 00:08:19.873 [Thread-12] WARN  com.alibaba.nacos.common.notify.NotifyCenter - [NotifyCenter] Destruction of the end
2023-12-01 00:08:19.874 [Thread-5] WARN  com.alibaba.nacos.common.http.HttpClientBeanHolder - [HttpClientBeanHolder] Destruction of the end
2023-12-01 00:08:19.886 [NettyClientSelector_1] INFO  RocketmqRemoting - closeChannel: close the connection to remote address[127.0.0.1:9876] result: true
2023-12-01 00:08:19.888 [NettyClientSelector_1] INFO  RocketmqRemoting - closeChannel: close the connection to remote address[2.0.0.1:10911] result: true
2023-12-01 00:08:19.889 [NettyClientSelector_1] INFO  RocketmqRemoting - closeChannel: close the connection to remote address[127.0.0.1:9876] result: true
2023-12-01 00:08:19.889 [NettyClientSelector_1] INFO  RocketmqRemoting - closeChannel: close the connection to remote address[2.0.0.1:10911] result: true
2023-12-01 00:08:20.808 [SpringApplicationShutdownHook] INFO  org.apache.rocketmq.spring.support.DefaultRocketMQListenerContainer - container destroyed, DefaultRocketMQListenerContainer{consumerGroup='note_group', namespace='', nameServer='localhost:9876', topic='note_topic', consumeMode=CONCURRENTLY, selectorType=TAG, selectorExpression='*', messageModel=CLUSTERING', tlsEnable=false}
2023-12-01 00:08:20.808 [SpringApplicationShutdownHook] INFO  org.apache.rocketmq.spring.support.DefaultRocketMQListenerContainer - container destroyed, DefaultRocketMQListenerContainer{consumerGroup='note_task_group', namespace='', nameServer='localhost:9876', topic='note_task_topic', consumeMode=CONCURRENTLY, selectorType=TAG, selectorExpression='*', messageModel=CLUSTERING', tlsEnable=false}
2023-12-01 00:08:20.813 [SpringApplicationShutdownHook] INFO  com.alibaba.cloud.nacos.registry.NacosServiceRegistry - De-registering from Nacos Server now...
2023-12-01 00:08:20.819 [SpringApplicationShutdownHook] INFO  com.alibaba.cloud.nacos.registry.NacosServiceRegistry - De-registration finished.
2023-12-01 00:08:20.855 [SpringApplicationShutdownHook] INFO  com.alibaba.cloud.nacos.registry.NacosServiceRegistry - De-registering from Nacos Server now...
2023-12-01 00:08:20.862 [SpringApplicationShutdownHook] INFO  com.alibaba.cloud.nacos.registry.NacosServiceRegistry - De-registration finished.
2023-12-01 00:08:21.131 [nacos-grpc-client-executor-83] INFO  com.alibaba.nacos.common.remote.client - [5f4e92f4-4c5b-424f-979f-60f07949d32e] Receive server push request, request = NotifySubscriberRequest, requestId = 104
2023-12-01 00:08:21.133 [nacos-grpc-client-executor-83] INFO  com.alibaba.nacos.common.remote.client - [5f4e92f4-4c5b-424f-979f-60f07949d32e] Ack server push request, request = NotifySubscriberRequest, requestId = 104
2023-12-01 00:08:21.152 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.common.remote.client - Shutdown rpc client, set status to shutdown
2023-12-01 00:08:21.152 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.common.remote.client - Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@75c0ea0b[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
2023-12-01 00:08:21.152 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.common.remote.client - Close current connection 1701360164608_127.0.0.1_13549
2023-12-01 00:08:21.154 [nacos-grpc-client-executor-84] INFO  com.alibaba.nacos.common.remote.client.grpc.GrpcClient - [1701360164608_127.0.0.1_13549]Ignore complete event,isRunning:false,isAbandon=false
2023-12-01 00:08:21.155 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.common.remote.client.grpc.GrpcClient - Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@6db6521c[Running, pool size = 6, active threads = 0, queued tasks = 0, completed tasks = 85]
2023-12-01 00:08:21.196 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.common.remote.client - Shutdown rpc client, set status to shutdown
2023-12-01 00:08:21.196 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.common.remote.client - Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@408c99cd[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
2023-12-01 00:08:21.196 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.common.remote.client - Close current connection 1701353085250_127.0.0.1_13204
2023-12-01 00:08:21.198 [nacos-grpc-client-executor-1517] INFO  com.alibaba.nacos.common.remote.client.grpc.GrpcClient - [1701353085250_127.0.0.1_13204]Ignore complete event,isRunning:false,isAbandon=false
2023-12-01 00:08:21.204 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.common.remote.client.grpc.GrpcClient - Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@4ec6b0c7[Running, pool size = 6, active threads = 0, queued tasks = 0, completed tasks = 1518]
2023-12-01 00:08:21.306 [NettyClientSelector_1] INFO  RocketmqRemoting - closeChannel: close the connection to remote address[127.0.0.1:9876] result: true
2023-12-01 00:08:21.306 [NettyClientSelector_1] INFO  RocketmqRemoting - closeChannel: close the connection to remote address[2.0.0.1:10911] result: true
2023-12-01 00:08:21.308 [SpringApplicationShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
2023-12-01 00:08:21.313 [SpringApplicationShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2023-12-01 00:08:31.405 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2023-12-01 00:08:33.354 [main] INFO  com.alibaba.nacos.common.remote.client - [RpcClientFactory] create a new rpc client of a7a57928-0096-47a8-bec1-70d0559a4a9e_config-0
2023-12-01 00:08:33.415 [main] INFO  org.reflections.Reflections - Reflections took 41 ms to scan 1 urls, producing 3 keys and 6 values 
2023-12-01 00:08:33.457 [main] INFO  org.reflections.Reflections - Reflections took 22 ms to scan 1 urls, producing 4 keys and 9 values 
2023-12-01 00:08:33.475 [main] INFO  org.reflections.Reflections - Reflections took 15 ms to scan 1 urls, producing 3 keys and 10 values 
2023-12-01 00:08:33.740 [main] INFO  org.reflections.Reflections - Reflections took 261 ms to scan 238 urls, producing 0 keys and 0 values 
2023-12-01 00:08:33.750 [main] INFO  org.reflections.Reflections - Reflections took 9 ms to scan 1 urls, producing 1 keys and 5 values 
2023-12-01 00:08:33.763 [main] INFO  org.reflections.Reflections - Reflections took 10 ms to scan 1 urls, producing 1 keys and 7 values 
2023-12-01 00:08:33.776 [main] INFO  org.reflections.Reflections - Reflections took 11 ms to scan 1 urls, producing 2 keys and 8 values 
2023-12-01 00:08:34.023 [main] INFO  org.reflections.Reflections - Reflections took 244 ms to scan 238 urls, producing 0 keys and 0 values 
2023-12-01 00:08:34.025 [main] INFO  com.alibaba.nacos.common.remote.client - [a7a57928-0096-47a8-bec1-70d0559a4a9e_config-0] RpcClient init label, labels = {module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
2023-12-01 00:08:34.026 [main] INFO  com.alibaba.nacos.common.remote.client - [a7a57928-0096-47a8-bec1-70d0559a4a9e_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$334/1042891691
2023-12-01 00:08:34.028 [main] INFO  com.alibaba.nacos.common.remote.client - [a7a57928-0096-47a8-bec1-70d0559a4a9e_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$335/1893563925
2023-12-01 00:08:34.029 [main] INFO  com.alibaba.nacos.common.remote.client - [a7a57928-0096-47a8-bec1-70d0559a4a9e_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
2023-12-01 00:08:34.029 [main] INFO  com.alibaba.nacos.common.remote.client - [a7a57928-0096-47a8-bec1-70d0559a4a9e_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
2023-12-01 00:08:34.047 [main] INFO  com.alibaba.nacos.common.remote.client - [a7a57928-0096-47a8-bec1-70d0559a4a9e_config-0] Try to connect to server on start up, server: {serverIp = 'localhost', server main port = 8848}
2023-12-01 00:08:38.036 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2023-12-01 00:08:38.401 [main] INFO  com.alibaba.nacos.common.remote.client - [a7a57928-0096-47a8-bec1-70d0559a4a9e_config-0] Success to connect to server [localhost:8848] on start up, connectionId = 1701360518118_127.0.0.1_14605
2023-12-01 00:08:38.402 [com.alibaba.nacos.client.remote.worker] INFO  com.alibaba.nacos.common.remote.client - [a7a57928-0096-47a8-bec1-70d0559a4a9e_config-0] Notify connected event to listeners.
2023-12-01 00:08:38.402 [main] INFO  com.alibaba.nacos.common.remote.client - [a7a57928-0096-47a8-bec1-70d0559a4a9e_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2023-12-01 00:08:38.402 [main] INFO  com.alibaba.nacos.common.remote.client - [a7a57928-0096-47a8-bec1-70d0559a4a9e_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$343/1832284192
2023-12-01 00:08:38.472 [main] WARN  com.alibaba.cloud.nacos.client.NacosPropertySourceBuilder - Ignore the empty nacos configuration and get it based on dataId[anynote-note] & group[DEFAULT_GROUP]
2023-12-01 00:08:38.478 [main] WARN  com.alibaba.cloud.nacos.client.NacosPropertySourceBuilder - Ignore the empty nacos configuration and get it based on dataId[anynote-note.yml] & group[DEFAULT_GROUP]
2023-12-01 00:08:38.487 [main] INFO  org.springframework.cloud.bootstrap.config.PropertySourceBootstrapConfiguration - Located property source: [BootstrapPropertySource {name='bootstrapProperties-anynote-note-dev.yml,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-anynote-note.yml,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-anynote-note,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-application-dev.yml,DEFAULT_GROUP'}]
